X,Y,OBJECTID,AGENCY,PROJECT_TITLE,ADDRESS,MAR_MATCHADDRESS,LABEL,YEAR,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9299498970813,38.9054227781707,375,,PHASE 1,1100 50TH PLACE NE,1100 50TH PLACE NE,,2010,406076.1505,137508.74,156316,CapitalProjectsPt_111,{298AF9AD-F2AD-4652-8F50-F79DF1B3350C},,,,
-77.0149855453786,38.9047061127123,376,HA0,NORTHWEST ONE RECREATION CENTER,1100 NEW JERSEY AVENUE NW,1100 NEW JERSEY AVENUE NW,,2010,398700.38,137426.96,238358,CapitalProjectsPt_41,{60FD1C0D-8A8E-4ABC-B097-A227212E0F90},,,,
-77.011312847686,38.9043495251023,377,DMPED,Northwest One,"North Capital Street, New York Avenue, New Jersey Avenue, and K Street",,4,2014,399017.29,137387.33,,CapitalProjectsPt_404,{E07C5CDF-BB2A-421B-84EE-14E9AADD6628},,,,
-76.9885030510634,38.9041251995325,378,DCPS,Wheatley Education Campus - ECE,1299 NEAL STREET NE,1299 NEAL STREET NE,40,2021,400997.43,137362.43,294512,CapitalProjectsPt_790,{50C295DB-AAA5-4609-A569-24FF65F37CAE},,,,
-77.0130248649777,38.9037756947818,379,,MODERNIZATIONS UNDERWAY,100 L STREET NW,100 L STREET NW,,2010,398870.4305,137323.65,294467,CapitalProjectsPt_109,{DC15236C-0402-4F97-B9ED-7E569730FFF6},,,,
-77.0058877360286,38.9037406895924,380,DPR,NoMa Parks,,,15,2018,399489.49999748,137319.69999686,,CapitalProjectsPt_570,{D94F1825-E7A8-4CE0-BD73-3CD7FD75E934},,,,
-77.0058877360286,38.9037406895924,381,DPR,NoMa Parks,,,15,2020,399489.49999748,137319.69999686,,CapitalProjectsPt_733,{836C8166-4128-4D45-912B-67CA50A158C5},,,,
-77.0058877360286,38.9037406895924,382,DPR,NoMa Parks,,,17,2019,399489.49999748,137319.69999686,,CapitalProjectsPt_628,{F43555F1-033E-41E6-A856-DF5F141AB928},,,,
-77.0121738139808,38.9037399333269,383,DPR,NoMa Parks,Ward 6 - NoMa (see FY 14 Map),,10,2014,398944.25,137319.67,,CapitalProjectsPt_359,{071E2737-96A5-491F-84C7-88426853D9F9},,,,
-77.0121692364371,38.9037363574872,384,DPR,NoMa Parks,,,11,2015,398944.25,133774.84,,CapitalProjectsPt_198,{04E0B478-FFC9-464D-9C76-D64686AF6AB3},,,,
-77.0121692364371,38.9037363574872,385,DPR,NoMa Parks,,,8,2017,,,,CapitalProjectsPt_517,{17784A2A-CAEC-433B-A970-E3256F3D1E10},,,,
-77.0121692364371,38.9037363574872,386,DPR,NoMa Parks,NOMA,NOMA,11,2016,398944.25,133774.84,,CapitalProjectsPt_414,{AAA8A59F-C9FB-4843-9D78-0C4FCEF151D1},,,,
-77.0121775596393,38.9037328974117,387,HA0 - DPR,Community Recreation Centers - NoMa Parks,1ST STREET NW and L STREET NW,1ST STREET NW and L STREET NW,2,2013,398944.25,137319.67,9502,CapitalProjectsPt_343,{12EA536B-C926-4370-AEE8-623225E921DE},,,,
-77.0300179131262,38.9033184529985,388,FB0,ENGINE COMPANY 16 RENOVATION,1018 13TH STREET NW,1018 13TH STREET NW,,2010,397396.45,137273.24,240645,CapitalProjectsPt_23,{553D240A-E3D7-4E26-8C44-A7B8F6909849},,,,
-77.0468343166579,38.9031700491224,389,DCPS,Thaddeus Stevens Elementary School ,1050 21ST STREET NW,1050 21ST STREET NW,28,2019,395937.79,137257.38,294506,CapitalProjectsPt_644,{E2C82C9A-9E5E-481A-BE8A-21891B80221E},,,,
-76.9965913043659,38.9027654537887,390,DCPS,J.O. Wilson Elementary School,660 K St NE,660 K STREET NE,21,2021,400295.87,137211.43,288841,CapitalProjectsPt_759,{C25471EE-DD03-4108-A3C4-632F4F2717C8},,,,
-76.9965913043659,38.9027654537887,391,DCPS,J.O. Wilson Elementary School,660 K STREET NE,660 K STREET NE,15,2019,400295.87,137211.43,288841,CapitalProjectsPt_646,{88D69D94-3898-4FC3-B832-3B6A9981F258},,,,
-76.9965913043659,38.9027654537887,392,DCPS,J.O. Wilson Elementary School,660 K STREET NE,660 K STREET NE,16,2020,400295.87,137211.43,288841,CapitalProjectsPt_717,{B2B027FE-942D-449E-9CA2-AB21777A3D85},,,,
-76.9965913043659,38.9027654537887,393,,PHASE 1,660 K STREET NE,660 K STREET NE,,2010,400295.8695,137211.43,288841,CapitalProjectsPt_79,{3B5DC98E-65D2-422E-ACAE-32D9189EDB14},,,,
-76.9706693327986,38.9026063379019,394,DCPS,Browne Education Campus,850 26TH STREET NE,850 26TH STREET NE,6,2020,402544.36,137194.17,294501,CapitalProjectsPt_709,{3BE27D69-8897-4C43-99FB-AA4DAED5A95F},,,,
-76.9706693327986,38.9026063379019,395,DCPS,Browne Education Campus,850 26TH STREET NE,850 26TH STREET NE,4,2018,402544.36,137194.17,294501,CapitalProjectsPt_581,{3077A185-9017-402D-A233-6084FF589D41},,,,
-76.9706693327986,38.9026063379019,396,DCPS,Browne Education Campus,850 26TH STREET NE,850 26TH STREET NE,4,2016,402544.36,137194.17,294501,CapitalProjectsPt_444,{3E6E089C-58D9-4143-8B19-C65599193A79},,,,
-76.9706693327986,38.9026063379019,397,DCPS,Browne Education Campus,850 26TH STREET NE,850 26TH STREET NE,4,2015,402544.36,137194.17,294501,CapitalProjectsPt_188,{0204944A-03DF-4797-8409-88A44A33C63F},,,,
-76.9706693327986,38.9026063379019,398,DCPS,Browne Education Campus,850 26TH STREET NE,850 26TH STREET NE,5,2019,402544.36,137194.17,294501,CapitalProjectsPt_635,{C17CF46B-199C-4DB8-8DE3-75DCD6C6903E},,,,
-76.9706693327986,38.9026063379019,399,DCPS,Browne Education Campus,850 26TH STREET NE,850 26TH STREET NE,9,2021,402544.36,137194.17,294501,CapitalProjectsPt_751,{D166CDB9-C732-433C-850A-139DF4A10BB2},,,,
-77.0501103920538,38.9025253670123,400,KA0 - DDOT,Street Cars - K Street NW and 23rd Street NW,,,4,2013,395653.58,137186.76,,CapitalProjectsPt_333,{00275224-FA8A-43BF-9024-1420E98FB27E},,,,
-77.0296284218054,38.9025301861527,401,DPR,Franklin Square Park,13TH STREET NW AND K STREET NW,13TH STREET NW AND K STREET NW,9,2018,397430.20597957,137185.72450874,32,CapitalProjectsPt_569,{9882CFB2-D6AE-4157-86E9-4F5B35E80B67},,,,
-77.0090665554349,38.9025223132328,402,DMPED,Temple Courts / Northwest One,K STREET NW AND NORTH CAPITOL STREET,K STREET NW AND NORTH CAPITOL STREET,7,2019,399213.75759722,137184.47266874,905449,CapitalProjectsPt_656,{F9E8980E-5D37-400C-B6A0-C323E3170732},,,,
-77.0293069095231,38.9021311519974,403,DPR,Franklin Square Park,925 13TH STREET NW,925 13TH STREET NW,9,2019,397458.08,137141.42,240926,CapitalProjectsPt_627,{EBA37769-3448-466F-8EC1-1F83BB85FC10},,,,
-76.9505851801578,38.9020379615629,404,DB0,PARKSIDE,ANACOSTIA AVENUE NE FROM GRANT PLACE NE TO HAYES STREET NE,ANACOSTIA AVENUE NE FROM GRANT PLACE NE TO HAYES STREET NE,,2010,404286.50707393,137131.82726069,,CapitalProjectsPt_15,{D514DE22-6CCA-449B-80CC-F390B94C3C47},,,,
-77.0308292832604,38.9019338374587,405,DPR,Franklin Square Park,,,10,2020,397326.02,137119.56,,CapitalProjectsPt_700,{8CF0724A-A0D1-4773-8BB7-69491453D973},,,,
-77.0449043687715,38.9013452992298,406,DPR,20th and I Street NW Playground,I STREET NW AND 20TH STREET NW,I STREET NW AND 20TH STREET NW,1,2018,396105.09375434,137054.73439662,13262,CapitalProjectsPt_583,{0146F46C-4DF3-4AB8-BCCA-1C03CF69E6F6},,,,
-76.9521131797859,38.9012864269078,407,DCPS,Thomas Elementary School,650 ANACOSTIA AVENUE NE,650 ANACOSTIA AVENUE NE,29,2019,404154.01,137048.33,294493,CapitalProjectsPt_643,{C45D2FC4-1004-4871-9E2C-FA0E604DFD59},,,,
-76.9521131797859,38.9012864269078,408,DCPS,Thomas Elementary School,650 Anacostia Av NE,650 ANACOSTIA AVENUE NE,35,2021,404154.01,137048.33,294493,CapitalProjectsPt_757,{63DA46B5-7C03-4404-9172-F3CDE9191A71},,,,
-76.9521131797859,38.9012864269078,409,DCPS,Thomas Elementary School,650 ANACOSTIA AVENUE NE,650 ANACOSTIA AVENUE NE,31,2020,404154.01,137048.33,294493,CapitalProjectsPt_715,{BE24DDED-F56D-4B48-A8DC-0BB9A08CF37C},,,,
-76.9521131682574,38.9012864269031,410,,PHASE 1,650 ANACOSTIA AVENUE NE,650 ANACOSTIA AVENUE NE,,2010,404154.0105,137048.33,294493,CapitalProjectsPt_77,{8E59C680-78B9-4DFD-BD03-F83C3EB0B08B},,,,
-76.9432499507791,38.9010921111778,411,Fire & Emergency Medical Services,Engine 27 - Major Renovations,4201 Minnesota Ave. NE,4201 Minnesota Ave. NE,3,2012,404922.84,137027.2,294591,CapitalProjectsPt_289,{721E088D-10B3-4129-BABB-14CEE7CE52B5},,,,
-76.9432499507791,38.9010921111778,412,FB0,RENOVATION OF ENGINE 27,4201 MINNESOTA AVENUE NE,4201 MINNESOTA AVENUE NE,,2011,404922.84,137027.2,294591,CapitalProjectsPt_246,{087159CA-5677-4278-8C59-A37F985BCA37},,,,
-77.054703241138,38.9007549747531,413,DPR,26th and I Street NW Playground,26TH STREET AND I STREET NW,26TH STREET AND I STREET NW,2,2020,395255.0788,136989.6671,905924,CapitalProjectsPt_711,{AD6BD1C7-1BAE-45A7-9531-1AD18151032C},,,,
-77.054703241138,38.9007549747531,414,DPR,26th and I Street NW Playground,26TH STREET AND I STREET NW,26TH STREET AND I STREET NW,2,2021,395255.0788,136989.6671,905924,CapitalProjectsPt_753,{CF01E081-FFB6-4C10-81E3-0963D05C13DB},,,,
-77.054703241138,38.9007549747531,415,DPR,26th and I Street NW Playground,26TH STREET AND I STREET NW,26TH STREET AND I STREET NW,1,2019,395255.0788,136989.6671,905924,CapitalProjectsPt_637,{91ECD8EC-3F7E-44F2-A354-811F39E342B5},,,,
-77.0070279719301,38.900612925064,416,GD0,OSSE OFFICE SPACE,810 1ST STREET NE,810 1ST STREET NE,,2010,399390.57,136972.5,79999,CapitalProjectsPt_19,{A41557A0-0DE1-48EB-B753-C13F580C2722},,,,
-76.9244614398512,38.9005732220553,417,DCPS,Burrville Elementary School,801 DIVISION AVENUE NE,801 DIVISION AVENUE NE,12,2021,406552.65,136970.78,289787,CapitalProjectsPt_777,{FA4DF2E9-90B7-446F-A5DA-DCCF2B575CB1},,,,
-76.9244614283229,38.9005732220478,418,,PHASE 1,801 DIVISION AVENUE NE,801 DIVISION AVENUE NE,,2010,406552.6505,136970.78,289787,CapitalProjectsPt_85,{D5607E4D-D5FB-4F6E-B02C-EFBC9DB5F309},,,,
-76.9301640890073,38.9003895763196,419,FA0 - MPD,6th District Relocation,,,1,2013,406058,136950,,CapitalProjectsPt_351,{D8A2DB99-B36A-4EB5-8702-176A4C1ED0B7},,,,
-77.0055819614168,38.9004013066819,420,DDOT,H St NE Bridge,,,2,2019,399516,136949,,CapitalProjectsPt_615,{75B76738-C974-4121-A084-9713DD4AAB01},,,,
-77.0055819614168,38.9004013066819,421,DDOT,H St NE Bridge,,,2,2020,399516,136949,,CapitalProjectsPt_732,{2E6734F5-C08A-4EAE-89E4-217BE3638BD1},,,,
-77.0055819614168,38.9004013066819,422,DDOT,H St NE Bridge,,,2,2021,399516,136949,,CapitalProjectsPt_808,{BDCAACB3-7B17-4302-A86C-80A0F32203BC},,,,
-76.995437100651,38.9002752340718,423,DDOT,Streetcars - H St/Benning Metro Station,,,4,2019,400396,136935,,CapitalProjectsPt_614,{DEC8EECB-3A56-47B2-AE8C-9ACFFC4E525F},,,,
-76.995437100651,38.9002752340718,424,DDOT,Streetcars - H St/Benning Line,H Street NE,,4,2014,400396,136935,,CapitalProjectsPt_398,{A6248767-82D7-4239-97D9-16BAFEDF203C},,,,
-76.995437100651,38.9002752340718,425,KA0 - DDOT,Streetcars - H St/Benning Line,,,4,2013,400396,136935,,CapitalProjectsPt_331,{26CBC5DF-3465-4D8B-9EB9-33FA1D723DDF},,,,
-76.995437100651,38.9002752340718,426,DDOT,Streetcars - H St/Benning Metro Station,,,4,2018,400396,136935,,CapitalProjectsPt_552,{CB619797-3E1D-4725-BACC-5E751409F48A},,,,
-76.9954333657746,38.9002709639634,427,DDOT,Streetcars - H St/Benning Line,H Street NE,,5,2015,400396,136935,,CapitalProjectsPt_196,{5F6AF875-E341-4AE6-8674-54D2A2194BFE},,,,
-76.9954333657746,38.9002709639634,428,DDOT,Streetcars - H St/Benning Metro Station,,,4,2017,,,,CapitalProjectsPt_515,{F54E4169-38C5-4FC2-8130-FB5D7DE820D0},,,,
-76.9301334571422,38.9002378571817,429,Metropolitan Police Department,6th District Relocation,5002 Hayes St. NE,5002 Hayes St. NE,1,2012,406060.67,136933.16,294606,CapitalProjectsPt_286,{622853B4-DBF1-4ABB-A294-4F3BF4142CD7},,,,
-77.0012377992481,38.9002560206131,430,District Department of Transportation,Streetcar,H St. NE,H St. NE,2,2012,399892.827,136932.858,,CapitalProjectsPt_292,{A9F8B4B3-55C3-4594-BE4A-94C3595B2FF2},,,,
-77.0050457457913,38.9002148490251,431,DDOT,H St NE Bridge,,,2,2017,,,,CapitalProjectsPt_516,{4CD59729-048F-4A40-B57D-C50DD98B7516},,,,
-76.9837918788195,38.900195979445,432,DDOT,Streetcars - H St/Benning Line,H STREET NE,,3,2016,401406.1489,136926.3168,,CapitalProjectsPt_466,{1D0731EC-84B9-493B-88B2-EFB8CC5BC5ED},,,,
-77.0056283565814,38.9001781944068,433,DDOT,H St NE Bridge,H STREET NE,,5,2016,399511.9737,136924.2332,,CapitalProjectsPt_468,{2E106366-FDD0-4710-9A4C-064976C0A73A},,,,
-76.9709896394439,38.8991019859116,434,DCPS,Spingarn HS,2500 Benning Road NE,2500 BENNING ROAD NE,20,2014,402516.7,136805.15,294545,CapitalProjectsPt_387,{368BA4D3-7880-4AC1-AF19-B38A420C6646},,,,
-76.9709896394439,38.8991019859116,435,GA0 - DCPS,Spingarn HS Modernization/Renovation,2500 BENNING ROAD NE,2500 BENNING ROAD NE,20,2013,402516.7,136805.15,294545,CapitalProjectsPt_324,{C6C96362-54E8-4359-8ACB-1576852F99DE},,,,
-76.9709896279159,38.8991019859087,436,,GENERAL MODERNIZATIONS - HIGH SCHOOLS,2500 BENNING ROAD NE,2500 BENNING ROAD NE,,2010,402516.7005,136805.15,294545,CapitalProjectsPt_212,{A5FD49A4-A6FD-4C26-8797-8A61A29528DE},,,,
-76.9964947761817,38.8987515963819,437,District of Columbia Public Schools,Ludlow-Taylor Elementary School,659 G St. NE,659 G St. NE,13,2012,400304.26,136765.86,294494,CapitalProjectsPt_271,{29083870-D01C-41C7-BA34-C0BB1A64AA26},,,,
-76.9964947646537,38.8987515963816,438,,PHASE 1,659 G STREET NE,659 G STREET NE,,2010,400304.2605,136765.86,294494,CapitalProjectsPt_78,{7A58EFEC-DC28-4742-8D2B-B18385D0826F},,,,
-77.0247685454895,38.8986991164273,439,CE0,MLK CENTRAL LIBRARY,901 G STREET NW,901 G STREET NW,,2011,397851.64,136760.32,239815,CapitalProjectsPt_229,{776401C0-051B-4A9C-8799-08DA11446DD4},,,,
-77.0247685454895,38.8986991164273,440,DCPL,Martin Luther King Jr. Memorial Central Library,901 G Street NW,901 G STREET NW,3,2015,397851.64,136760.32,239815,CapitalProjectsPt_150,{0C02652E-D904-4EF2-88CE-A37AED3D9B0C},,,,
-77.0247685454895,38.8986991164273,441,DCPL,Martin Luther King Jr. Memorial Central Library,901 G Street NW,901 G STREET NW,4,2014,397851.64,136760.32,239815,CapitalProjectsPt_362,{2F270524-33C3-4949-99C5-ED951EC82D8A},,,,
-77.0247685454895,38.8986991164273,442,CE0 - DCPL,Martin Luther King Jr. Memorial Central Library,901 G STREET NW,901 G STREET NW,3,2013,397851.64,136760.32,239815,CapitalProjectsPt_301,{2226C718-ADA2-48D0-BE07-9C4643FD0F5B},,,,
-77.0247685454895,38.8986991164273,443,DCPL,Martin Luther King Jr. Memorial Central Library,901 G STREET NW,901 G STREET NW,2,2019,397851.64,136760.32,239815,CapitalProjectsPt_590,{6F577486-60AC-4213-B00A-EA93F0396248},,,,
-77.0247685454895,38.8986991164273,444,DCPL,Martin Luther King Jr. Memorial Central Library,901 G STREET NW,901 G STREET NW,3,2018,397851.64,136760.32,239815,CapitalProjectsPt_526,{9B119C50-AB4B-46EA-BFFA-4D13C2B76482},,,,
-77.0247685454895,38.8986991164273,445,DCPL,Martin Luther King Jr. Memorial Central Library,901 G STREET NW,901 G STREET NW,3,2016,397851.64,136760.32,239815,CapitalProjectsPt_454,{2C88D4FB-9102-4C62-84B4-B71DCBEF50D5},,,,
-77.0247685454895,38.8986991164273,446,DCPL,Martin Luther King Jr. Memorial Central Library,901 G STREET NW,901 G STREET NW,2,2020,397851.64,136760.32,239815,CapitalProjectsPt_670,{671D8653-7306-4F0D-8C0F-BC665DBF7A01},,,,
-77.0247685454895,38.8986991164273,447,DCPL,Martin Luther King Jr. Memorial Central Library,901 G STREET NW,901 G STREET NW,2,2017,397851.64,136760.32,239815,CapitalProjectsPt_480,{EF9FF1BC-0131-4A1F-A504-B2CAAF6F17D7},,,,
-77.0476270854908,38.89859032876,448,FB0,ENGINE COMPANY 23 RENOVATION,2119 G STREET NW,2119 G STREET NW,,2010,395868.76,136749.03,242505,CapitalProjectsPt_27,{BDF6FA02-6FC0-4363-B807-500518B352EB},,,,
-77.0476270854908,38.89859032876,449,Fire & Emergency Medical Services,Engine 23 - Rehabilitation,2119 G St. NW,2119 G St. NW,2,2012,395868.76,136749.03,242505,CapitalProjectsPt_288,{6059F262-7F47-47EE-BE59-AECAFDFBB2ED},,,,
-77.0025687529308,38.8985377620943,450,DCPS,Logan Elementary School,215 G STREET NE,215 G STREET NE,16,2018,399777.37,136742.12,286687,CapitalProjectsPt_542,{2D952694-6B5A-4DBE-94A1-0132016A5F75},,,,
-77.0025687529308,38.8985377620943,451,DCPS,Logan Elementary School,215 G St NE,215 G STREET NE,24,2021,399777.37,136742.12,286687,CapitalProjectsPt_768,{A1E6E00F-AA1B-4F32-AE92-C25E1AB798E9},,,,
-77.0025687529308,38.8985377620943,452,DCPS,Logan Elementary School,215 G STREET NE,215 G STREET NE,20,2020,399777.37,136742.12,286687,CapitalProjectsPt_705,{0C4460EE-6355-47E7-916F-0EF20F343626},,,,
-77.0025687529308,38.8985377620943,453,DCPS,Capitol Hill Montessori @ Logan,215 G STREET NE,215 G STREET NE,7,2019,399777.37,136742.12,286687,CapitalProjectsPt_605,{E1DB3F19-F398-4675-8D49-FE10CC435F6E},,,,
-77.0025649832882,38.8985377621772,454,DCPS,Capitol Hill Montessori @ Logan,215 G STREET NE,215 G STREET NE,6,2015,399777.37,136742.12,286687,CapitalProjectsPt_181,{B4F4A839-17B2-467F-8441-C1C9EC96167A},,,,
-77.0025649832882,38.8985377621772,455,DCPS,Capitol Hill Montessori @ Logan,215 G STREET NE,215 G STREET NE,6,2016,399777.37,136742.12,286687,CapitalProjectsPt_437,{0A959492-41AB-4258-9697-53D8F932A094},,,,
-76.9741761832712,38.8985115959455,456,DB0,LANGSTON TERRACE,,,,2010,402240.30208003,136739.52876433,,CapitalProjectsPt_13,{4EB57AD8-C4B3-407E-9721-D5CB046003B3},,,,
-76.9794051324688,38.8982472573378,457,HA0,ROSEDALE RECREATION CENTER,1700 GALES STREET NE,1700 GALES STREET NE,,2010,401786.72,136710.07,57996,CapitalProjectsPt_44,{C7916DFB-8CCE-422C-B890-02C9A2E0F17C},,,,
-76.9791363113986,38.8978194024498,458,DPR,Rosedale Pool,1701 GALES STREET NE,1701 GALES STREET NE,16,2021,401810.05,136662.58,307101,CapitalProjectsPt_797,{B7605BAA-DAAF-4EB8-83AC-1F53A06CED98},,,,
-76.9931853056255,38.8975724536938,459,DCPS,School-Within-School @ Goding,920 F STREET NE,920 F STREET NE,26,2016,400591.35,136634.98,289072,CapitalProjectsPt_429,{BFDB97F7-2949-4BC9-B381-2C6B5D6AD14F},,,,
-76.9931853056255,38.8975724536938,460,DCPS,School-Within-School @ Goding,920 F STREET NE,920 F STREET NE,27,2015,400591.35,136634.98,289072,CapitalProjectsPt_173,{A5EC780F-004E-467C-9199-C2C63F049ADE},,,,
-76.9931853056255,38.8975724536938,461,DCPS,School-Within-School @ Goding,920 F STREET NE,920 F STREET NE,21,2017,400595.05,136636.91,289072,CapitalProjectsPt_496,{1B6067CF-F6B2-41E6-9B4A-44096C82C25B},,,,
-76.9931853171551,38.8975724356777,462,DCPS,Anne M. Goding Elementary School,920 F STREET NE,920 F STREET NE,4,2021,400591.35,136634.98,289072,CapitalProjectsPt_766,{CC566538-018D-4423-84C4-4BC11D87B7D7},,,,
-76.9931853171551,38.8975724356777,463,DCPS,Anne M. Goding Elementary School,920 F STREET NE,920 F STREET NE,4,2020,400591.35,136634.98,289072,CapitalProjectsPt_686,{7BD884C5-175F-4621-98D6-947F31E3EC1A},,,,
-76.9931853171551,38.8975724356777,464,DCPS,School-Within-School @ Goding,920 F STREET NE,920 F STREET NE,24,2019,400591.35,136634.98,289072,CapitalProjectsPt_609,{D138B882-E6EF-4FF8-A7A1-7AC20B14F977},,,,
-76.9931853171551,38.8975724356777,465,DCPS,Anne M. Goding ES,920 F St. NE ,920 F STREET NE,1,2014,400591.35,136634.98,289072,CapitalProjectsPt_365,{38D91533-2A47-4706-B68F-DBE82A848610},,,,
-76.9931853171551,38.8975724356777,466,DCPS,School-Within-School @ Goding,920 F STREET NE,920 F STREET NE,21,2018,400591.35,136634.98,289072,CapitalProjectsPt_547,{36CDA548-F897-4F3E-A5CE-C372950EB332},,,,
-76.9827322835164,38.8974391156268,467,DCPS,Old Miner Elementary School - ECE       ,601 15TH STREET NE,601 15TH STREET NE,28,2021,401498.12,136620.3,289548,CapitalProjectsPt_806,{16E6A318-89DB-4711-842B-BAC49BB11B8A},,,,
-76.9829065969051,38.8973834695665,468,DCPS,Miner Elementary School Playground,601 15TH STREET NE,601 15TH STREET NE,21,2019,401483,136614.12,289548,CapitalProjectsPt_663,{BC4E78C1-77F2-4611-9DDB-B92E718F93FE},,,,
-76.9829065969051,38.8973834695665,469,DCPS,Miner Elementary School Playground,601 15TH STREET NE,601 15TH STREET NE,22,2020,401483,136614.12,289548,CapitalProjectsPt_667,{BDE161FE-C84C-4613-A59F-8BCB56EF8615},,,,
-76.9337031788254,38.8970092675466,470,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,2,2020,405751.28,136574.53,294490,CapitalProjectsPt_673,{D02E20AA-38B3-468C-AE36-06D1EF80D879},,,,
-76.9337031788254,38.8970092675466,471,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,1,2016,405751.28,136574.53,294490,CapitalProjectsPt_435,{DA18F61C-5EF0-4755-9920-CD2C658E40F1},,,,
-76.9337031788254,38.8970092675466,472,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,1,2017,405751.28,136574.53,294490,CapitalProjectsPt_502,{8AE8D732-D82A-454C-B768-1BE770191B10},,,,
-76.9337031788254,38.8970092675466,473,GA0 - DCPS,Aiton ES Renovation/Modernization,533 48TH PLACE NE,533 48TH PLACE NE,1,2013,405751.28,136574.53,294490,CapitalProjectsPt_305,{E2060CA7-1D40-4B76-B5C4-952584E6A83B},,,,
-76.9337031788254,38.8970092675466,474,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,1,2019,405751.28,136574.53,294490,CapitalProjectsPt_593,{AFDD3719-04CA-4D2C-BDDE-6AA4414FE0CB},,,,
-76.9337031788254,38.8970092675466,475,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,1,2015,405751.28,136574.53,294490,CapitalProjectsPt_179,{50EDE1B3-06B3-43E7-9F21-4F7137D0D4CC},,,,
-76.9337031788254,38.8970092675466,476,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,1,2018,405751.28,136574.53,294490,CapitalProjectsPt_529,{7CD34C93-5B4F-450E-902F-E6CB065E6DCD},,,,
-76.9337031788254,38.8970092675466,477,DCPS,Aiton Elementary School,533 48TH PLACE NE,533 48TH PLACE NE,2,2021,405751.28,136574.53,294490,CapitalProjectsPt_736,{169231D8-3AD1-4EEF-8D27-91D6ACF09D05},,,,
-76.9337031672977,38.89700926754,478,,PHASE 1,533 48TH PLACE NE,533 48TH PLACE NE,,2010,405751.2805,136574.53,294490,CapitalProjectsPt_215,{3218CFC1-9540-4876-A530-5FA0769B5C3A},,,,
-77.0000066637991,38.8963051573376,479,GA0 - DCPS,Stuart Hobson MS Renovation,410 E STREET NE,410 E STREET NE,22,2013,399999.62,136494.28,294483,CapitalProjectsPt_326,{F189D264-D815-4C0D-9847-ACF77230B0B6},,,,
-77.0000066637991,38.8963051573376,480,,PHASE 1,410 E STREET NE,410 E STREET NE,,2010,399999.6195,136494.28,294483,CapitalProjectsPt_121,{BFACE856-A823-4CEF-95EF-CC678E3D09BA},,,,
-77.0000066637991,38.8963051573376,481,District of Columbia Public Schools,Stuart-Hobson Middle School,410 E St. NE,410 E St. NE,,2012,399999.62,136494.28,294483,CapitalProjectsPt_276,{12AD425E-3425-4412-852D-DF62D984BFF1},,,,
-77.0000066637991,38.8963051573376,482,District of Columbia Public Schools,Stuart-Hobson Middle School,410 E St. NE,410 E St. NE,23,2012,399999.62,136494.28,294483,CapitalProjectsPt_261,{2CF09136-5026-484B-B39F-8761E71BCDFA},,,,
-76.9199292662767,38.8960014304876,483,DCPS,Drew Elementary School - ECE,5600 EADS STREET NE,5600 EADS STREET NE,14,2021,406946.23,136463.61,277686,CapitalProjectsPt_788,{4C004E7D-00EA-412E-AEC0-F26D0734FF83},,,,
-76.9199292547491,38.8960014304797,484,,PHASE 1,5600 EADS STREET NE,5600 EADS STREET NE,,2010,406946.2305,136463.61,277686,CapitalProjectsPt_217,{994E4CD1-762E-4C5A-B70B-1A7120928E89},,,,
-77.0109027093289,38.8958422489037,485,FB0,ENGINE COMPANY 3 RENOVATION,439 NEW JERSEY AVENUE NW,439 NEW JERSEY AVENUE NW,,2010,399054.4,136442.95,237163,CapitalProjectsPt_18,{D27CC535-8DF1-4D1A-BB4C-B511601EBFE4},,,,
-76.9259498442522,38.8954774213838,486,EB0,"LINCOLN HEIGHTS, RICHARDSON DWELLINGS",,,,2010,406424,136405,,CapitalProjectsPt_29,{EC789FE7-E520-40B0-B4D0-59DB1E8B9598},,,,
-76.9578098269728,38.8954362492803,487,GA0 - DCPS,River Terrace Special Education Center,420 34TH STREET NE,420 34TH STREET NE,16,2013,403660.17,136398.67,294485,CapitalProjectsPt_320,{D6C16632-BB1B-4BE2-89A0-9AE49A0B6D9A},,,,
-76.9578098269728,38.8954362492803,488,DCPS,River Terrace Special Education Center,420 34th St NE,420 34TH STREET NE,16,2014,403660.17,136398.67,294485,CapitalProjectsPt_383,{97B27EA7-9A2E-4915-BC49-D66CF577715C},,,,
-76.9578098154454,38.8954362492761,489,,PHASE 1,420 34TH STREET NE,420 34TH STREET NE,,2010,403660.1705,136398.67,294485,CapitalProjectsPt_62,{9254DF88-AE33-49C5-95F3-6BC86EA8556A},,,,
-76.9300106797159,38.8953045319311,490,DMPED,"Lincoln Heights, Richardson Dwellings",400 50th Street NE,400 50TH STREET NE,3,2015,406071.74,136385.53,28532,CapitalProjectsPt_168,{7698ED83-D11C-4E1D-83D4-9670AE0AAC18},,,,
